user_id,conversion_timestamp,conversion_value,journey_length,first_channel,last_channel
2891,2023-02-04 07:38:52.847329,116.73,5,Social,Paid Search
2892,2023-01-12 19:00:00.000000,95.14,1,Paid Search,Paid Search
2896,2023-05-06 21:10:04.502718,85.59,8,Social,Paid Search
2900,2023-03-30 09:19:18.479903,72.25,2,Display,Paid Search
2903,2023-09-13 01:59:06.786419,92.11,2,Email,Paid Search
2906,2023-04-11 00:58:23.311465,106.14,5,Content,Paid Search
2907,2023-03-10 18:03:57.766716,144.11,3,Email,Direct
2909,2023-01-26 00:00:20.979753,31.75,3,Display,Direct
2910,2023-12-25 15:42:21.942892,23.69,4,Social,Paid Search
2911,2023-03-20 15:28:17.583197,156.0,7,Display,Paid Search
2912,2023-12-14 16:00:00.000000,118.63,2,Display,Paid Search
2913,2023-02-02 20:03:49.095462,83.97,2,Display,Paid Search
2916,2023-06-27 18:40:20.273731,160.54,5,Social,Social
2917,2023-05-31 05:34:41.956287,91.59,8,Display,Direct
2920,2023-08-31 22:25:25.775425,179.69,2,Display,Paid Search
2922,2023-10-05 01:43:06.239320,113.51,6,Display,Direct
2925,2023-10-07 07:35:35.806935,140.66,2,Social,Paid Search
2927,2023-05-04 03:24:32.287302,47.91,4,Direct,Social
2928,2023-11-10 14:18:32.270377,55.89,6,Display,Direct
2929,2023-05-04 12:14:44.995525,58.45,3,Social,Paid Search
2931,2023-02-06 22:47:31.072717,59.72,4,Display,Social
2932,2023-12-15 17:30:56.872366,83.29,4,Content,Paid Search
2933,2023-11-26 20:15:41.766160,57.01,5,Email,Email
2934,2023-01-30 06:47:23.358753,108.08,6,Content,Display
2936,2023-06-25 16:12:04.841648,124.28,3,Display,Direct
2937,2023-08-22 22:00:20.873618,165.86,8,Email,Content
2940,2023-10-26 11:31:06.147456,54.19,7,Display,Paid Search
2941,2023-03-31 14:56:02.624222,59.75,4,Content,Direct
2942,2023-03-28 07:00:00.000000,89.3,1,Display,Display
2943,2023-10-25 17:25:05.368015,86.83,4,Content,Direct
2944,2023-03-02 21:53:03.929901,214.21,3,Display,Paid Search
2945,2023-01-22 09:31:07.977359,170.49,3,Display,Paid Search
2947,2023-10-28 01:57:52.905733,68.27,3,Content,Paid Search
2952,2023-01-31 17:50:27.016363,104.61,4,Paid Search,Paid Search
2953,2023-09-14 22:11:47.767357,117.67,2,Direct,Email
2956,2023-01-20 12:59:46.927918,102.52,4,Display,Paid Search
2959,2023-03-27 14:14:32.061109,49.87,3,Display,Paid Search
2960,2023-11-13 09:38:47.447043,70.07,8,Social,Paid Search
2962,2023-03-30 22:49:32.022240,62.13,4,Paid Search,Content
2964,2023-06-16 09:18:51.719709,74.66,4,Display,Social
2965,2023-05-20 14:56:28.494603,168.67,2,Content,Social
2966,2023-11-16 18:47:15.563646,107.53,2,Email,Content
2968,2023-09-28 00:59:54.974436,101.38,4,Display,Display
2969,2023-12-08 20:25:23.138824,79.24,4,Content,Social
2971,2023-01-24 12:40:34.437459,107.89,4,Direct,Social
2974,2023-03-14 16:06:26.087106,74.34,3,Paid Search,Email
2975,2023-05-10 06:00:00.000000,118.03,2,Display,Email
2978,2023-06-15 07:40:41.271001,74.87,2,Display,Social
2979,2023-09-04 02:32:34.308754,113.64,4,Display,Direct
2980,2023-09-10 01:38:37.147861,61.08,3,Social,Content
2982,2023-12-24 13:00:00.000000,28.85,1,Paid Search,Paid Search
2984,2023-03-10 16:20:52.442805,105.9,3,Display,Paid Search
2985,2023-11-20 03:53:53.725475,47.71,2,Display,Email
2986,2023-10-17 01:34:35.585872,55.72,3,Email,Paid Search
2987,2023-02-25 04:38:20.296661,77.69,7,Display,Email
2988,2023-12-15 10:28:38.503571,75.16,4,Email,Direct
2989,2023-05-31 00:33:45.190893,62.6,3,Display,Direct
2990,2023-02-24 00:27:43.484042,68.46,4,Display,Paid Search
2992,2023-04-14 02:34:35.426006,77.98,2,Content,Email
2993,2023-03-08 23:46:21.672407,88.05,3,Email,Paid Search
2994,2023-08-20 20:52:13.230737,40.59,2,Social,Paid Search
2995,2023-01-19 21:00:25.222632,56.9,4,Content,Paid Search
2997,2023-06-12 19:45:26.823172,76.46,2,Display,Content
3000,2023-11-24 15:17:54.152133,74.92,5,Direct,Social
3001,2023-03-15 13:59:42.013522,146.64,4,Display,Direct
3002,2023-11-08 08:54:59.901654,163.27,3,Content,Email
3003,2023-02-27 00:28:01.462608,95.86,3,Display,Paid Search
3004,2023-06-19 19:49:55.118727,53.53,5,Display,Direct
3005,2023-12-15 19:34:34.827058,79.51,5,Display,Direct
3006,2023-12-14 03:08:13.459144,53.49,2,Paid Search,Content
3007,2023-04-03 10:05:13.104866,43.79,3,Display,Paid Search
3009,2023-01-16 04:54:39.594922,142.53,6,Social,Direct
3010,2023-02-18 18:11:41.026952,36.83,2,Content,Direct
3012,2023-06-09 18:03:41.356604,135.78,4,Display,Email
3014,2023-04-30 16:00:00.000000,52.65,1,Social,Social
3017,2023-02-19 11:46:31.724495,186.71,2,Social,Direct
3019,2023-04-28 21:32:28.934379,67.31,8,Display,Paid Search
3021,2023-06-08 09:00:53.274766,133.3,3,Display,Email
3023,2023-09-04 09:00:00.000000,33.08,1,Social,Social
3024,2023-03-08 20:09:27.804664,71.55,5,Content,Paid Search
3026,2023-09-07 19:27:12.540870,77.77,2,Direct,Paid Search
3031,2023-01-17 21:50:10.544179,117.17,5,Content,Direct
3032,2023-10-27 15:31:12.237488,70.32,2,Display,Email
3033,2023-03-05 15:17:08.422711,146.62,4,Display,Paid Search
3035,2023-08-17 02:00:00.000000,263.33,2,Social,Paid Search
3036,2023-08-23 23:54:35.792889,68.27,2,Display,Direct
3039,2023-10-10 04:03:20.751437,115.85,2,Display,Paid Search
3040,2023-09-26 11:41:42.071223,71.93,7,Content,Email
3044,2023-04-16 05:53:31.567269,64.62,4,Direct,Content
3046,2023-11-05 10:26:54.544209,37.84,3,Display,Paid Search
3048,2023-07-13 10:41:24.904995,110.62,4,Social,Email
3049,2023-12-31 09:01:38.956367,108.67,4,Paid Search,Paid Search
3050,2023-02-12 02:19:02.428019,79.43,2,Content,Direct
3051,2023-02-25 20:45:20.901447,97.28,3,Display,Display
3053,2023-08-28 00:06:26.848062,310.51,5,Display,Direct
3054,2023-11-04 20:49:08.028011,49.98,4,Content,Paid Search
3056,2023-11-06 09:52:14.389139,46.79,3,Display,Paid Search
3057,2023-05-09 06:50:15.599536,32.52,4,Email,Social
3058,2023-11-21 13:26:56.451325,14.48,3,Email,Content
3059,2023-12-10 03:08:42.158498,70.58,2,Paid Search,Email
3060,2023-03-16 22:32:19.024805,113.03,3,Email,Paid Search
3061,2023-04-22 01:08:40.598788,111.41,4,Display,Direct
3062,2023-09-19 02:46:17.451108,72.93,5,Display,Paid Search
3066,2023-08-17 12:11:40.835650,84.92,4,Email,Paid Search
3070,2023-05-04 11:49:28.463924,233.27,2,Content,Content
3072,2023-02-20 07:23:12.538036,312.3,8,Content,Email
3074,2023-01-29 13:58:53.716088,46.95,3,Display,Direct
3075,2023-08-29 16:54:23.190291,98.49,3,Social,Paid Search
3077,2023-01-29 21:24:56.335774,94.75,3,Display,Paid Search
3078,2023-03-03 23:07:49.450579,154.28,4,Display,Paid Search
3079,2023-10-28 11:10:04.115046,45.91,3,Direct,Content
3080,2023-03-25 06:00:00.000000,72.23,1,Display,Display
3081,2023-03-20 10:24:23.326959,125.01,3,Content,Email
3083,2023-05-19 17:11:14.359089,34.28,4,Social,Direct
3084,2023-12-05 16:15:18.923782,160.95,3,Display,Paid Search
3085,2023-04-02 08:33:25.644164,178.18,5,Display,Email
3087,2023-03-06 19:46:03.621096,35.37,3,Display,Paid Search
3088,2023-12-14 05:00:00.000000,151.63,1,Display,Display
3092,2023-08-28 03:00:00.000000,45.08,1,Social,Social
3093,2023-07-27 17:10:57.360276,67.87,6,Content,Direct
3095,2023-04-16 08:45:24.985953,124.42,4,Display,Direct
3097,2023-09-20 07:04:35.281207,108.5,2,Content,Paid Search
3100,2023-04-23 22:41:34.786742,181.33,6,Social,Social
3101,2023-10-01 16:13:57.493438,100.47,3,Content,Email
3104,2023-11-01 05:12:13.726619,90.89,5,Content,Email
3105,2023-05-12 10:34:53.037714,88.71,6,Display,Direct
3106,2023-09-01 22:32:37.295892,76.62,3,Social,Content
3107,2023-04-04 05:47:05.112277,145.2,3,Display,Direct
3108,2023-05-13 19:18:00.324942,131.63,4,Display,Content
3109,2023-11-10 20:17:39.346700,34.05,5,Display,Social
3110,2023-10-14 13:07:42.162883,280.88,4,Display,Paid Search
3111,2023-09-27 17:01:48.875159,136.31,4,Paid Search,Email
3112,2023-07-22 19:22:33.013851,40.02,2,Social,Display
3113,2023-02-27 06:30:31.131221,117.31,3,Display,Paid Search
3116,2023-11-29 18:50:17.716650,72.32,3,Paid Search,Paid Search
3118,2023-11-10 19:54:28.396155,62.87,6,Display,Paid Search
3119,2023-07-20 09:35:28.103452,49.81,4,Content,Social
3120,2023-09-15 05:30:30.839936,49.9,4,Email,Direct
3122,2023-08-19 23:49:04.111580,40.63,4,Direct,Email
3124,2023-03-25 08:49:44.425974,37.19,3,Content,Paid Search
3125,2023-08-04 17:33:45.025671,48.66,3,Paid Search,Social
3126,2023-04-24 04:58:31.272239,110.73,5,Display,Paid Search
3127,2023-08-12 05:41:33.709963,95.4,5,Display,Paid Search
3129,2023-02-14 14:29:03.345509,53.0,2,Content,Paid Search
3130,2023-04-15 21:41:47.643688,204.15,3,Display,Paid Search
3132,2023-09-22 18:28:51.838592,101.84,3,Direct,Paid Search
3133,2024-01-06 23:20:20.687621,129.74,4,Display,Content
3135,2023-02-27 03:55:36.804689,84.21,7,Email,Content
3136,2023-06-09 01:00:00.000000,240.87,1,Email,Email
3137,2023-11-26 07:00:00.000000,102.81,2,Display,Direct
3138,2023-08-15 20:33:16.395571,94.24,5,Content,Display
3140,2023-10-24 12:07:31.759517,159.98,7,Display,Email
3141,2023-09-09 14:34:19.862507,33.58,3,Paid Search,Email
3142,2023-11-15 11:17:24.101970,62.24,3,Paid Search,Direct
3145,2023-02-01 06:51:44.093541,23.78,3,Social,Display
3146,2023-11-01 17:32:22.297175,58.3,7,Display,Email
3151,2023-02-08 19:33:48.913137,111.0,3,Paid Search,Social
3152,2023-04-11 09:16:03.782831,72.04,3,Content,Display
3154,2023-03-19 20:00:00.000000,55.81,1,Email,Email
3155,2023-11-04 00:03:33.665623,57.9,3,Display,Social
3156,2023-02-27 22:34:08.309240,57.87,2,Content,Paid Search
3157,2023-12-15 05:55:01.266592,112.05,4,Display,Paid Search
3159,2023-09-16 17:25:16.107408,54.09,2,Content,Social
3164,2023-11-07 19:19:37.816649,66.42,2,Social,Paid Search
3165,2023-12-19 06:24:42.819668,78.56,4,Display,Paid Search
3166,2023-02-23 20:57:11.860209,111.88,5,Content,Social
3168,2023-08-29 23:06:28.052823,86.15,3,Display,Content
3169,2023-12-15 03:45:27.116196,127.85,3,Social,Direct
3173,2023-06-03 20:55:37.558805,204.39,5,Content,Paid Search
3174,2023-03-16 09:47:15.715240,55.65,3,Content,Paid Search
3175,2023-05-09 09:38:58.665967,144.52,5,Display,Direct
3176,2023-10-28 15:28:10.581370,56.25,6,Content,Paid Search
3179,2023-08-22 07:35:33.090450,68.54,4,Paid Search,Email
3180,2023-04-16 23:17:15.764541,72.59,2,Content,Paid Search
3181,2023-04-02 12:54:45.880928,93.66,6,Content,Email
3183,2023-12-12 08:28:13.112677,43.38,6,Social,Paid Search
3184,2023-04-21 08:00:57.317957,119.63,5,Display,Paid Search
3185,2023-10-02 17:32:12.133453,241.07,5,Social,Social
3186,2023-10-15 13:09:34.316214,131.17,3,Direct,Content
3187,2023-06-14 04:44:07.013703,108.68,3,Display,Paid Search
3188,2023-11-26 10:55:53.811121,90.95,3,Content,Paid Search
3192,2023-11-03 08:44:47.867921,52.75,5,Email,Paid Search
3193,2023-07-18 01:05:01.799870,102.32,3,Content,Paid Search
3195,2023-10-11 23:03:44.286163,65.85,4,Paid Search,Social
3198,2023-09-30 03:46:59.934944,76.4,4,Direct,Email
3199,2023-12-14 18:32:38.885324,71.95,8,Email,Email
3200,2023-03-18 13:36:11.229762,53.26,8,Display,Email
3202,2023-08-06 08:05:05.530005,116.8,4,Content,Paid Search
3208,2023-12-29 20:47:18.113813,101.01,3,Email,Content
3211,2023-03-13 08:06:42.914187,121.39,3,Paid Search,Paid Search
3214,2023-08-03 16:46:05.548686,189.81,4,Content,Direct
3215,2023-10-24 10:00:00.000000,134.34,1,Display,Display
3217,2023-01-28 22:31:53.573410,93.62,4,Social,Direct
3219,2023-07-20 09:17:37.445439,103.5,2,Email,Paid Search
3220,2023-04-13 11:56:55.473821,96.2,7,Display,Display
3221,2023-03-10 07:03:43.506048,64.1,3,Email,Email
3222,2023-07-12 07:37:23.890019,93.73,6,Email,Paid Search
3225,2023-06-26 20:03:44.861014,114.46,7,Display,Paid Search
3228,2023-12-11 07:05:10.701240,113.25,6,Display,Paid Search
3230,2023-03-04 09:27:25.227658,123.73,4,Display,Content
3231,2023-07-20 04:03:25.649757,42.24,3,Content,Email
3232,2023-01-20 15:25:28.072844,49.32,4,Content,Email
3235,2023-12-23 02:47:37.175716,139.56,4,Email,Email
3238,2023-10-06 08:06:07.861695,68.1,5,Display,Paid Search
3239,2023-11-27 22:36:43.848663,228.1,7,Display,Paid Search
3241,2023-10-06 01:12:22.703068,59.52,3,Content,Paid Search
3243,2023-10-19 20:56:33.340581,98.15,6,Paid Search,Email
3244,2023-08-24 17:45:01.008150,49.41,4,Email,Email
3245,2023-04-22 19:22:41.208861,44.39,4,Paid Search,Paid Search
3246,2023-04-15 02:12:37.975210,51.37,4,Email,Social
3248,2023-09-13 13:00:00.000000,130.27,2,Social,Social
3250,2023-09-12 03:29:36.975872,77.16,4,Content,Direct
3251,2023-12-13 08:42:12.691182,116.67,5,Display,Direct
3253,2023-06-14 15:43:14.981919,44.82,6,Display,Paid Search
3255,2023-03-24 04:07:47.948689,97.91,5,Display,Content
3257,2023-07-30 08:57:45.247504,62.71,6,Social,Email
3260,2023-08-23 05:44:22.842970,57.62,7,Social,Email
3263,2023-10-25 22:23:18.273925,54.85,4,Social,Social
3265,2023-10-12 07:00:00.000000,49.23,2,Content,Direct
3266,2023-11-05 15:19:15.385591,120.34,5,Content,Email
3267,2023-06-19 03:24:53.557621,84.18,3,Social,Display
3269,2023-06-30 05:37:42.545995,56.46,4,Email,Paid Search
3270,2023-06-03 08:28:18.432429,221.52,4,Content,Paid Search
3279,2023-12-07 21:59:57.873533,88.25,4,Display,Paid Search
3280,2023-11-06 10:00:00.000000,40.9,1,Content,Content
3281,2023-05-21 20:28:44.670347,60.89,2,Content,Social
3283,2023-03-16 07:51:24.760231,127.97,2,Content,Social
3287,2023-12-01 09:35:49.264255,37.34,3,Paid Search,Direct
3288,2023-07-06 04:48:12.637487,95.44,7,Email,Social
3289,2023-08-22 15:07:04.661925,113.37,4,Content,Social
3291,2023-09-30 06:27:59.964360,85.24,6,Paid Search,Paid Search
3292,2023-04-23 12:19:46.831702,76.3,3,Content,Direct
3294,2023-12-06 16:38:33.880291,59.67,5,Social,Direct
3295,2023-01-31 03:09:26.176096,67.65,2,Display,Paid Search
3296,2023-08-31 07:50:20.691831,130.8,6,Display,Paid Search
3297,2023-03-26 03:47:18.592988,87.8,2,Content,Direct
3298,2023-05-26 15:00:00.000000,114.77,1,Direct,Direct
3299,2023-10-30 02:31:26.867275,61.65,2,Paid Search,Social
3300,2023-09-11 08:37:07.276303,122.72,2,Direct,Social
3301,2023-09-17 04:00:00.000000,93.9,1,Social,Social
3302,2023-09-10 04:22:55.908458,125.93,5,Paid Search,Direct
3303,2023-05-03 22:31:35.815909,97.89,3,Display,Paid Search
3306,2023-08-05 12:43:42.613255,124.33,3,Display,Direct
3308,2023-12-20 09:40:04.594677,69.8,3,Display,Direct
3310,2023-07-04 12:57:25.323170,175.61,5,Email,Paid Search
3311,2023-08-28 10:24:00.666706,117.46,2,Content,Paid Search
3313,2023-07-24 05:52:08.767973,72.43,5,Content,Direct
3314,2023-11-22 13:58:16.172886,54.62,8,Content,Paid Search
3315,2023-01-06 20:08:53.475486,50.09,3,Email,Paid Search
3316,2023-05-08 19:50:40.832801,82.62,4,Display,Paid Search
3317,2023-01-20 18:38:04.143330,92.51,4,Paid Search,Email
3319,2023-10-07 18:54:14.046875,94.29,5,Social,Email
3320,2023-12-07 01:36:10.687735,163.43,2,Social,Social
3321,2023-06-21 12:13:02.641831,309.01,4,Paid Search,Paid Search
3322,2023-04-15 14:12:07.750691,92.61,4,Display,Email
3323,2023-08-16 12:08:15.209308,97.84,3,Display,Paid Search
3326,2023-04-01 09:03:07.252521,112.83,4,Content,Paid Search
3327,2023-12-01 01:14:08.012425,91.83,3,Content,Paid Search
3329,2023-09-12 20:40:22.035454,69.45,7,Content,Paid Search
3332,2023-12-22 12:06:33.634363,180.18,5,Social,Paid Search
3333,2023-08-30 09:49:16.268588,60.71,2,Display,Paid Search
3338,2023-05-21 07:23:33.207398,77.78,2,Direct,Paid Search
3339,2023-05-30 18:33:12.920925,33.42,3,Content,Social
3341,2023-03-09 02:19:03.591432,63.97,5,Social,Email
3342,2023-05-13 19:03:23.288943,197.62,2,Social,Content
3343,2023-05-27 22:47:10.244481,105.64,2,Display,Email
3344,2023-12-10 19:28:53.726219,64.46,5,Direct,Paid Search
3345,2023-08-20 12:54:04.961864,78.67,5,Email,Direct
3348,2023-08-13 03:40:20.955584,43.63,2,Content,Email
3349,2024-01-12 02:08:27.414706,95.51,8,Display,Social
3352,2024-01-05 11:29:40.892737,43.58,4,Display,Social
3354,2023-11-02 18:16:34.464112,56.07,3,Paid Search,Direct
3355,2023-01-30 10:31:32.017759,127.48,6,Display,Social
3357,2023-07-02 02:08:27.036296,107.39,7,Display,Paid Search
3359,2023-06-07 03:41:08.682498,77.04,3,Display,Paid Search
3360,2023-11-02 10:31:02.517248,89.82,5,Email,Paid Search
3361,2023-07-13 09:52:02.528158,153.0,2,Display,Paid Search
3363,2023-09-19 15:37:59.930344,93.33,3,Content,Direct
3364,2023-05-04 02:21:27.975427,196.97,7,Content,Paid Search
3366,2023-11-12 11:58:13.431793,67.18,4,Display,Social
3368,2023-05-18 03:53:11.211976,156.34,3,Display,Direct
3370,2023-08-12 19:53:45.299399,109.4,3,Email,Paid Search
3371,2023-10-29 03:39:22.679367,85.93,5,Direct,Email
3372,2023-08-11 02:28:54.149671,54.59,4,Social,Email
3376,2023-12-19 20:27:52.543324,129.35,5,Paid Search,Paid Search
3377,2023-10-26 16:05:53.126729,86.89,3,Display,Social
3381,2023-02-27 22:42:30.238244,112.17,4,Content,Social
3382,2023-05-08 12:55:06.858409,105.42,3,Content,Paid Search
3383,2023-01-05 19:04:10.201004,60.45,2,Display,Paid Search
3384,2024-01-14 07:39:51.871549,98.44,6,Content,Direct
3385,2023-07-07 08:28:12.863702,103.63,4,Display,Display
3386,2023-08-21 15:46:23.316975,215.99,5,Display,Content
3388,2023-04-10 14:32:58.429462,85.64,2,Display,Social
3389,2023-11-29 18:00:00.000000,109.79,1,Social,Social
3390,2023-05-21 05:33:58.199505,112.03,2,Email,Social
3392,2023-01-24 22:58:04.462418,74.05,2,Paid Search,Content
3393,2023-03-13 23:00:00.000000,40.96,2,Display,Paid Search
3395,2023-03-10 22:26:59.779201,51.46,5,Display,Social
3396,2023-10-09 09:37:34.394100,53.13,7,Email,Direct
3397,2023-01-28 15:00:00.000000,63.96,2,Content,Direct
3399,2023-03-14 00:59:54.045313,51.22,3,Display,Paid Search
3401,2023-07-03 09:00:00.000000,112.75,1,Social,Social
3402,2023-01-28 19:41:49.072345,85.63,4,Email,Paid Search
3403,2023-10-23 06:26:44.845438,153.73,5,Content,Direct
3404,2023-01-30 01:11:58.559172,67.71,3,Paid Search,Display
3406,2023-02-05 17:40:49.906801,54.8,3,Email,Paid Search
3407,2023-03-14 21:49:25.738020,57.13,2,Content,Display
3408,2023-12-01 18:06:10.646880,40.27,5,Display,Direct
3409,2023-09-25 22:27:42.929869,174.79,6,Display,Email
3410,2023-05-05 08:13:37.762054,86.63,2,Email,Display
3411,2023-06-19 04:35:05.755720,47.48,4,Display,Paid Search
3414,2023-05-27 21:41:22.355339,86.75,2,Display,Direct
3415,2023-07-06 07:35:40.412072,80.92,5,Email,Content
3418,2023-12-05 12:53:39.751053,89.58,5,Paid Search,Email
3419,2023-12-25 10:01:01.166118,99.22,3,Content,Direct
3421,2024-01-01 15:13:34.708797,68.06,3,Email,Direct
3427,2023-03-24 00:19:58.273351,237.74,6,Content,Paid Search
3428,2023-11-21 10:00:00.000000,149.41,1,Display,Display
3429,2023-10-12 13:00:00.000000,133.2,1,Social,Social
3430,2023-08-22 01:40:55.759197,67.34,7,Social,Email
3431,2023-01-25 16:57:54.360992,55.68,6,Email,Paid Search
3432,2023-11-16 04:25:17.562945,81.58,2,Display,Paid Search
3436,2023-04-30 02:30:08.256772,68.59,4,Display,Paid Search
3437,2023-04-20 10:03:47.890529,91.38,3,Display,Paid Search
3438,2023-05-26 19:58:48.035002,81.44,3,Display,Display
3440,2023-04-04 16:00:00.000000,56.7,1,Content,Content
3441,2023-10-29 10:50:39.582384,68.06,5,Display,Paid Search
3442,2023-09-05 13:00:34.080976,52.85,7,Content,Paid Search
3443,2023-05-18 00:30:51.294681,165.35,3,Content,Paid Search
3445,2023-05-22 06:17:13.043162,115.78,3,Email,Display
3446,2023-05-29 11:10:08.575085,80.15,3,Content,Paid Search
3448,2023-11-01 17:41:07.150804,73.75,5,Social,Paid Search
3449,2023-04-16 14:08:40.192916,106.3,4,Display,Paid Search
3451,2023-07-01 09:47:38.510046,65.52,4,Display,Paid Search
3452,2023-10-13 00:38:20.194965,107.87,8,Display,Content
3453,2023-11-02 17:00:00.000000,84.14,1,Display,Display
3457,2023-04-24 06:37:15.701678,87.07,3,Paid Search,Display
3460,2023-11-09 02:32:19.901644,79.0,5,Content,Paid Search
3461,2023-07-29 14:46:06.152487,99.92,2,Content,Paid Search
3463,2023-07-13 20:25:05.798942,118.31,3,Display,Social
3464,2023-08-05 10:13:18.763717,133.45,5,Social,Paid Search
3465,2023-04-08 13:00:00.000000,104.89,3,Social,Email
3466,2023-09-10 00:14:55.861164,49.88,3,Email,Content
3469,2023-05-13 08:43:40.605961,135.17,4,Display,Direct
3471,2023-03-03 17:58:38.692522,118.08,4,Paid Search,Social
3472,2023-05-19 06:14:37.519015,158.08,2,Content,Social
3473,2023-05-04 02:24:25.362487,87.26,4,Display,Paid Search
3475,2023-06-14 18:05:35.843808,70.78,5,Paid Search,Social
3476,2023-08-06 10:37:26.709026,50.61,4,Content,Email
3477,2023-08-26 07:14:56.250401,144.53,5,Display,Paid Search
3478,2023-07-31 17:20:39.154175,63.04,3,Display,Paid Search
3479,2023-09-18 15:27:41.439152,56.05,3,Social,Social
3480,2023-07-03 14:03:03.968409,103.85,3,Social,Direct
3481,2023-05-28 23:32:25.164210,98.84,6,Social,Paid Search
3485,2023-08-23 02:50:59.104519,146.1,7,Display,Email
3486,2023-11-01 04:00:00.000000,60.92,1,Content,Content
3488,2023-05-11 07:34:57.730255,228.05,2,Content,Direct
3489,2023-06-16 06:09:11.429910,101.7,4,Display,Direct
3490,2023-08-04 14:00:26.711842,134.54,2,Paid Search,Email
3492,2023-08-07 07:53:48.441842,74.37,3,Content,Direct
3493,2023-01-10 23:26:45.934443,74.14,4,Content,Social
3494,2023-09-18 21:14:53.801680,93.75,6,Content,Content
3496,2023-02-24 14:13:27.349039,53.32,8,Display,Paid Search
3498,2023-12-03 21:41:27.264795,201.57,4,Content,Direct
3499,2023-03-10 23:01:35.749284,52.76,6,Display,Paid Search
3500,2023-06-28 08:00:00.000000,149.66,1,Display,Display
3501,2023-05-04 04:26:37.041714,33.25,4,Email,Email
3502,2023-05-14 07:59:07.729068,90.92,3,Display,Paid Search
3503,2023-08-26 20:45:58.237906,98.91,4,Display,Direct
3504,2023-04-07 19:48:18.242147,21.59,6,Paid Search,Paid Search
3505,2023-11-27 08:00:00.000000,100.71,2,Social,Direct
3511,2023-07-10 04:00:00.000000,120.53,1,Social,Social
3512,2024-01-03 18:55:41.681016,44.2,4,Social,Email
3513,2023-12-29 11:43:40.077215,62.04,5,Paid Search,Paid Search
3514,2023-03-29 19:44:29.372954,103.03,3,Paid Search,Display
3515,2023-10-15 07:36:34.633839,97.48,5,Display,Paid Search
3517,2023-11-10 17:44:41.877261,95.08,3,Content,Email
3518,2023-10-08 21:54:10.928093,255.4,3,Social,Paid Search
3519,2023-05-26 10:55:02.258526,148.71,2,Display,Paid Search
3522,2023-01-21 23:43:35.315668,85.26,7,Content,Email
3524,2023-12-25 22:10:23.665735,59.1,5,Content,Direct
3526,2023-12-11 12:13:45.454626,184.34,2,Display,Direct
3529,2023-09-02 08:53:06.144722,155.32,3,Content,Direct
3530,2023-02-26 07:56:31.035108,82.56,4,Content,Paid Search
3531,2023-05-14 12:31:57.413164,53.62,4,Paid Search,Display
3532,2023-08-28 03:36:28.531662,105.74,3,Social,Email
3533,2023-08-06 01:26:08.453082,228.73,3,Display,Paid Search
3534,2023-07-21 05:14:08.509750,60.03,8,Social,Paid Search
3536,2023-04-25 14:16:34.405110,197.47,4,Direct,Direct
3538,2023-12-21 00:05:38.967838,82.58,2,Display,Paid Search
3539,2023-05-12 15:49:58.851911,97.39,5,Content,Paid Search
3542,2023-04-25 12:20:18.373948,57.95,4,Display,Email
3547,2023-09-25 21:23:08.799299,54.09,2,Social,Display
3548,2023-03-06 15:36:58.146155,110.05,3,Display,Paid Search
3553,2024-01-07 09:16:02.556633,218.99,4,Paid Search,Social
3554,2023-11-05 05:20:56.436986,92.92,3,Social,Direct
3556,2023-08-16 04:36:50.119509,72.38,4,Display,Email
3557,2023-10-02 11:36:26.080318,65.46,3,Display,Email
3562,2023-07-20 05:33:14.147433,94.0,3,Display,Direct
3563,2023-08-07 20:15:17.369923,147.68,2,Social,Email
3564,2023-02-13 11:33:38.878955,96.58,4,Display,Direct
3566,2023-11-18 08:59:22.095463,56.25,3,Display,Email
3567,2023-12-06 12:45:31.487625,46.12,3,Display,Direct
3568,2023-05-01 02:25:09.098314,109.87,2,Display,Display
3569,2023-08-10 21:58:23.480592,156.48,2,Content,Paid Search
3570,2023-02-14 00:37:00.089581,105.45,3,Content,Direct
3573,2023-03-14 10:00:00.000000,54.88,1,Display,Display
3575,2023-02-02 21:05:40.959563,36.67,6,Display,Paid Search
3576,2023-01-21 02:16:40.434907,179.84,8,Email,Content
3577,2023-10-06 23:33:41.356665,104.65,4,Content,Paid Search
3578,2023-05-30 09:09:54.444676,93.62,5,Display,Social
3581,2023-09-22 19:38:24.885355,78.29,4,Display,Direct
3582,2023-03-07 23:00:00.000000,58.99,1,Direct,Direct
3584,2023-06-03 16:01:09.939203,34.96,4,Social,Paid Search
3585,2023-09-30 04:07:20.815867,110.31,2,Display,Email
3586,2023-02-27 01:51:54.802530,63.66,4,Display,Paid Search
3587,2023-10-02 19:07:35.225280,44.58,8,Content,Paid Search
3588,2023-04-29 21:37:58.436272,92.34,2,Display,Paid Search
3589,2023-12-20 14:45:59.488647,83.78,3,Paid Search,Social
3590,2023-08-18 23:12:29.239670,366.44,4,Display,Direct
3591,2023-06-11 14:30:51.784972,94.77,6,Display,Paid Search
3592,2023-12-20 10:52:24.750481,55.46,7,Direct,Paid Search
3594,2023-03-13 05:38:10.297940,49.54,3,Display,Social
3595,2023-08-18 10:09:13.184716,45.46,5,Display,Paid Search
3596,2023-06-26 14:02:58.249562,215.0,5,Display,Paid Search
3597,2023-07-25 18:44:38.477383,66.43,4,Display,Paid Search
3598,2023-07-25 14:47:59.041015,97.97,2,Display,Paid Search
